"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1995-11","Nov-1995","PC","Percentage","0","Units",,,10.54085,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1995-12","Dec-1995","PC","Percentage","0","Units",,,9.949722,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1996-01","Jan-1996","PC","Percentage","0","Units",,,9.464318,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1996-02","Feb-1996","PC","Percentage","0","Units",,,9.704619,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1996-03","Mar-1996","PC","Percentage","0","Units",,,9.8933,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1996-04","Apr-1996","PC","Percentage","0","Units",,,9.323,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1996-05","May-1996","PC","Percentage","0","Units",,,9.17065,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1996-06","Jun-1996","PC","Percentage","0","Units",,,9.10875,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1996-07","Jul-1996","PC","Percentage","0","Units",,,8.775869,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1996-08","Aug-1996","PC","Percentage","0","Units",,,8.861714,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1996-09","Sep-1996","PC","Percentage","0","Units",,,8.435715,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1996-10","Oct-1996","PC","Percentage","0","Units",,,7.76013,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1996-11","Nov-1996","PC","Percentage","0","Units",,,7.3421,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1996-12","Dec-1996","PC","Percentage","0","Units",,,6.997368,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1997-01","Jan-1997","PC","Percentage","0","Units",,,6.831333,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1997-02","Feb-1997","PC","Percentage","0","Units",,,6.74085,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1997-03","Mar-1997","PC","Percentage","0","Units",,,7.031737,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1997-04","Apr-1997","PC","Percentage","0","Units",,,6.952909,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1997-05","May-1997","PC","Percentage","0","Units",,,6.614421,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1997-06","Jun-1997","PC","Percentage","0","Units",,,6.467381,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1997-07","Jul-1997","PC","Percentage","0","Units",,,6.212136,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1997-08","Aug-1997","PC","Percentage","0","Units",,,6.3049,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1997-09","Sep-1997","PC","Percentage","0","Units",,,6.086762,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1997-10","Oct-1997","PC","Percentage","0","Units",,,5.975217,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1997-11","Nov-1997","PC","Percentage","0","Units",,,5.95715,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1997-12","Dec-1997","PC","Percentage","0","Units",,,5.643619,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1998-01","Jan-1998","PC","Percentage","0","Units",,,5.39705,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1998-02","Feb-1998","PC","Percentage","0","Units",,,5.2353,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1998-03","Mar-1998","PC","Percentage","0","Units",,,5.085857,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1998-04","Apr-1998","PC","Percentage","0","Units",,,5.06345,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1998-05","May-1998","PC","Percentage","0","Units",,,5.130105,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1998-06","Jun-1998","PC","Percentage","0","Units",,,5.019228,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1998-07","Jul-1998","PC","Percentage","0","Units",,,4.939435,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1998-08","Aug-1998","PC","Percentage","0","Units",,,4.740952,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1998-09","Sep-1998","PC","Percentage","0","Units",,,4.474454,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1998-10","Oct-1998","PC","Percentage","0","Units",,,4.427952,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1998-11","Nov-1998","PC","Percentage","0","Units",,,4.405684,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1998-12","Dec-1998","PC","Percentage","0","Units",,,4.07565,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1999-01","Jan-1999","PC","Percentage","0","Units",,,3.880105,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1999-02","Feb-1999","PC","Percentage","0","Units",,,4.02225,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1999-03","Mar-1999","PC","Percentage","0","Units",,,4.254391,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1999-04","Apr-1999","PC","Percentage","0","Units",,,4.08635,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1999-05","May-1999","PC","Percentage","0","Units",,,4.274238,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1999-06","Jun-1999","PC","Percentage","0","Units",,,4.600091,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1999-07","Jul-1999","PC","Percentage","0","Units",,,4.911273,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1999-08","Aug-1999","PC","Percentage","0","Units",,,5.173409,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1999-09","Sep-1999","PC","Percentage","0","Units",,,5.314864,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1999-10","Oct-1999","PC","Percentage","0","Units",,,5.564,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1999-11","Nov-1999","PC","Percentage","0","Units",,,5.279909,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","1999-12","Dec-1999","PC","Percentage","0","Units",,,5.366857,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2000-01","Jan-2000","PC","Percentage","0","Units",,,5.757476,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2000-02","Feb-2000","PC","Percentage","0","Units",,,5.731476,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2000-03","Mar-2000","PC","Percentage","0","Units",,,5.55013,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2000-04","Apr-2000","PC","Percentage","0","Units",,,5.452111,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2000-05","May-2000","PC","Percentage","0","Units",,,5.626591,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2000-06","Jun-2000","PC","Percentage","0","Units",,,5.454955,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2000-07","Jul-2000","PC","Percentage","0","Units",,,5.534143,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2000-08","Aug-2000","PC","Percentage","0","Units",,,5.500591,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2000-09","Sep-2000","PC","Percentage","0","Units",,,5.559143,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2000-10","Oct-2000","PC","Percentage","0","Units",,,5.494667,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2000-11","Nov-2000","PC","Percentage","0","Units",,,5.445636,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2000-12","Dec-2000","PC","Percentage","0","Units",,,5.203474,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2001-01","Jan-2001","PC","Percentage","0","Units",,,5.076909,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2001-02","Feb-2001","PC","Percentage","0","Units",,,5.11675,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2001-03","Mar-2001","PC","Percentage","0","Units",,,5.040909,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2001-04","Apr-2001","PC","Percentage","0","Units",,,5.179526,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2001-05","May-2001","PC","Percentage","0","Units",,,5.363182,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2001-06","Jun-2001","PC","Percentage","0","Units",,,5.326571,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2001-07","Jul-2001","PC","Percentage","0","Units",,,5.347864,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2001-08","Aug-2001","PC","Percentage","0","Units",,,5.155783,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2001-09","Sep-2001","PC","Percentage","0","Units",,,5.13845,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2001-10","Oct-2001","PC","Percentage","0","Units",,,4.908957,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2001-11","Nov-2001","PC","Percentage","0","Units",,,4.760727,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2001-12","Dec-2001","PC","Percentage","0","Units",,,4.967778,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2002-01","Jan-2002","PC","Percentage","0","Units",,,5.045318,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2002-02","Feb-2002","PC","Percentage","0","Units",,,5.10645,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2002-03","Mar-2002","PC","Percentage","0","Units",,,5.3363,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2002-04","Apr-2002","PC","Percentage","0","Units",,,5.335667,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2002-05","May-2002","PC","Percentage","0","Units",,,5.361409,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2002-06","Jun-2002","PC","Percentage","0","Units",,,5.2311,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2002-07","Jul-2002","PC","Percentage","0","Units",,,5.068956,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2002-08","Aug-2002","PC","Percentage","0","Units",,,4.777727,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2002-09","Sep-2002","PC","Percentage","0","Units",,,4.575953,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2002-10","Oct-2002","PC","Percentage","0","Units",,,4.625,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2002-11","Nov-2002","PC","Percentage","0","Units",,,4.602286,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2002-12","Dec-2002","PC","Percentage","0","Units",,,4.425526,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2003-01","Jan-2003","PC","Percentage","0","Units",,,4.239409,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2003-02","Feb-2003","PC","Percentage","0","Units",,,4.01075,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2003-03","Mar-2003","PC","Percentage","0","Units",,,4.035238,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2003-04","Apr-2003","PC","Percentage","0","Units",,,4.1884,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2003-05","May-2003","PC","Percentage","0","Units",,,3.876667,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2003-06","Jun-2003","PC","Percentage","0","Units",,,3.688143,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2003-07","Jul-2003","PC","Percentage","0","Units",,,4.031218,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2003-08","Aug-2003","PC","Percentage","0","Units",,,4.191381,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2003-09","Sep-2003","PC","Percentage","0","Units",,,4.209,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2003-10","Oct-2003","PC","Percentage","0","Units",,,4.268652,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2003-11","Nov-2003","PC","Percentage","0","Units",,,4.39835,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2003-12","Dec-2003","PC","Percentage","0","Units",,,4.339316,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2004-01","Jan-2004","PC","Percentage","0","Units",,,4.191571,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2004-02","Feb-2004","PC","Percentage","0","Units",,,4.14815,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2004-03","Mar-2004","PC","Percentage","0","Units",,,4.011696,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2004-04","Apr-2004","PC","Percentage","0","Units",,,4.19905,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2004-05","May-2004","PC","Percentage","0","Units",,,4.334381,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2004-06","Jun-2004","PC","Percentage","0","Units",,,4.390182,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2004-07","Jul-2004","PC","Percentage","0","Units",,,4.2815,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2004-08","Aug-2004","PC","Percentage","0","Units",,,4.151091,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2004-09","Sep-2004","PC","Percentage","0","Units",,,4.082455,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2004-10","Oct-2004","PC","Percentage","0","Units",,,3.965429,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2004-11","Nov-2004","PC","Percentage","0","Units",,,3.850864,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2004-12","Dec-2004","PC","Percentage","0","Units",,,3.643348,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2005-01","Jan-2005","PC","Percentage","0","Units",,,3.590952,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2005-02","Feb-2005","PC","Percentage","0","Units",,,3.58065,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2005-03","Mar-2005","PC","Percentage","0","Units",,,3.733428,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2005-04","Apr-2005","PC","Percentage","0","Units",,,3.529286,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2005-05","May-2005","PC","Percentage","0","Units",,,3.359682,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2005-06","Jun-2005","PC","Percentage","0","Units",,,3.185409,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2005-07","Jul-2005","PC","Percentage","0","Units",,,3.219476,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2005-08","Aug-2005","PC","Percentage","0","Units",,,3.231261,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2005-09","Sep-2005","PC","Percentage","0","Units",,,3.088364,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2005-10","Oct-2005","PC","Percentage","0","Units",,,3.272524,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2005-11","Nov-2005","PC","Percentage","0","Units",,,3.476591,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2005-12","Dec-2005","PC","Percentage","0","Units",,,3.368572,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,3.330591,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,3.4829,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,3.648913,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,3.918889,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,3.986318,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,3.988182,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,4.023905,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,3.892565,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,3.763286,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,3.812909,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,3.747,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,3.816263,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,4.072454,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,4.1108,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,4.008682,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,4.208737,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,4.336286,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,4.620286,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,4.596227,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,4.39813,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,4.354,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,4.378348,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,4.247864,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,4.347706,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,4.182727,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,4.144095,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,4.117631,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,4.310273,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,4.42215,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,4.791619,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,4.797863,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,4.559118,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,4.568333,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,4.466,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,4.1468,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,3.858176,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,4.145842,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,4.23355,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,4.058762,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,4.00575,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,4.05425,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,4.235045,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,4.011957,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,3.778381,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,3.803227,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,3.771091,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,3.789524,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,3.8042,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,3.98865,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,3.9781,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,3.830478,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,3.901421,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,4.084143,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,4.5555,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,4.433091,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,4.037182,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,4.094636,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,4.036524,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,4.685905,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,5.374381,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,5.379333,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,5.2578,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,5.249435,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,5.328737,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,5.322182,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,5.479864,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,5.824857,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2011-08","Aug-2011","PC","Percentage","0","Units",,,5.252348,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2011-09","Sep-2011","PC","Percentage","0","Units",,,5.200227,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2011-10","Oct-2011","PC","Percentage","0","Units",,,5.251333,,
"IRLT","Long-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2011-11","Nov-2011","PC","Percentage","0","Units",,,6.192091,,
